OrderID,DateKey,ProductID,ChannelID,CampaignID,Quantity,UnitPrice,DiscountPct,Revenue,COGS,GrossProfit
ORD-10346,20230130,P011,CH01,,3,29.0,0,87.0,33.57,53.43
ORD-10347,20230130,P012,CH07,,1,31.0,15.0,26.35,8.54,17.81
ORD-10348,20230130,P014,CH01,,1,18.0,5.0,17.1,6.46,10.64
ORD-10349,20230130,P011,CH01,,2,29.0,5.0,55.1,17.8,37.3
ORD-10350,20230131,P011,CH08,,1,29.0,10.0,26.1,10.14,15.96
ORD-10351,20230131,P005,CH03,,2,26.0,0,52.0,18.8,33.2
ORD-10352,20230131,P008,CH01,,2,28.0,0,56.0,21.94,34.06
ORD-10353,20230131,P012,CH08,,1,31.0,0,31.0,12.28,18.72
ORD-10354,20230131,P009,CH04,,1,120.0,0,120.0,41.61,78.39
ORD-10355,20230131,P004,CH01,,1,35.0,15.0,29.75,12.09,17.66
ORD-10356,20230131,P007,CH01,,3,38.0,0,114.0,40.21,73.79
ORD-10357,20230131,P010,CH05,,1,55.0,0,55.0,23.08,31.92
ORD-10358,20230131,P008,CH03,,1,28.0,0,28.0,11.61,16.39
ORD-10359,20230131,P009,CH03,,1,120.0,5.0,114.0,37.03,76.97
ORD-10360,20230131,P005,CH03,,3,26.0,5.0,74.1,27.2,46.9
ORD-10361,20230131,P009,CH01,,1,120.0,0,120.0,41.57,78.43
ORD-10362,20230131,P006,CH05,,1,22.0,0,22.0,8.29,13.71
ORD-10363,20230131,P004,CH02,,1,35.0,0,35.0,12.78,22.22
ORD-10364,20230131,P009,CH02,,4,120.0,5.0,456.0,151.34,304.66
ORD-10365,20230201,P002,CH02,,2,34.0,0,68.0,28.14,39.86
ORD-10366,20230201,P013,CH01,,2,25.0,0,50.0,16.2,33.8
ORD-10367,20230201,P001,CH01,,1,29.0,0,29.0,10.61,18.39
ORD-10368,20230201,P010,CH07,,1,55.0,15.0,46.75,16.45,30.3
ORD-10369,20230201,P007,CH08,,2,38.0,0,76.0,26.88,49.12
ORD-10370,20230201,P014,CH03,,1,18.0,5.0,17.1,6.28,10.82
ORD-10371,20230201,P001,CH02,,2,29.0,20.0,46.4,17.56,28.84
ORD-10372,20230201,P013,CH07,,3,25.0,5.0,71.25,27.05,44.2
ORD-10373,20230201,P005,CH08,,2,26.0,10.0,46.8,17.68,29.12
ORD-10374,20230201,P012,CH01,,1,31.0,5.0,29.45,11.55,17.9
ORD-10375,20230202,P014,CH04,,1,18.0,15.0,15.3,5.06,10.24
ORD-10376,20230202,P001,CH03,,1,29.0,0,29.0,9.87,19.13
ORD-10377,20230202,P009,CH05,,3,120.0,15.0,306.0,120.44,185.56
ORD-10378,20230202,P001,CH05,,1,29.0,5.0,27.55,11.57,15.98
ORD-10379,20230202,P008,CH04,,1,28.0,0,28.0,11.51,16.49
ORD-10380,20230202,P006,CH04,,2,22.0,15.0,37.4,14.51,22.89
ORD-10381,20230202,P013,CH04,,2,25.0,0,50.0,17.23,32.77
ORD-10382,20230202,P009,CH02,,3,120.0,20.0,288.0,114.37,173.63
ORD-10383,20230202,P012,CH01,,2,31.0,0,62.0,22.0,40.0
ORD-10384,20230202,P015,CH07,,2,75.0,0,150.0,56.6,93.4
ORD-10385,20230202,P009,CH02,,4,120.0,10.0,432.0,179.48,252.52
ORD-10386,20230202,P013,CH01,,1,25.0,20.0,20.0,6.56,13.44
ORD-10387,20230202,P015,CH03,,1,75.0,0,75.0,25.52,49.48
ORD-10388,20230202,P009,CH02,,2,120.0,0,240.0,79.42,160.58
ORD-10389,20230203,P012,CH04,,1,31.0,5.0,29.45,10.99,18.46
ORD-10390,20230203,P011,CH01,,1,29.0,0,29.0,10.65,18.35
ORD-10391,20230203,P011,CH05,,1,29.0,5.0,27.55,11.38,16.17
ORD-10392,20230203,P007,CH04,,3,38.0,0,114.0,43.9,70.1
ORD-10393,20230203,P013,CH08,,1,25.0,5.0,23.75,9.76,13.99
ORD-10394,20230203,P002,CH04,,1,34.0,10.0,30.6,12.39,18.21
ORD-10395,20230203,P001,CH07,,1,29.0,15.0,24.65,8.32,16.33
ORD-10396,20230203,P015,CH01,,3,75.0,10.0,202.5,68.57,133.93
ORD-10397,20230203,P012,CH08,,3,31.0,15.0,79.05,25.37,53.68
ORD-10398,20230204,P006,CH02,,4,22.0,5.0,83.6,30.88,52.72
ORD-10399,20230204,P003,CH06,,1,65.0,0,65.0,21.53,43.47
ORD-10400,20230204,P003,CH05,,2,65.0,10.0,117.0,37.6,79.4
ORD-10401,20230204,P006,CH05,,2,22.0,10.0,39.6,13.37,26.23
ORD-10402,20230204,P014,CH04,,1,18.0,0,18.0,6.35,11.65
ORD-10403,20230204,P007,CH04,,1,38.0,0,38.0,13.39,24.61
ORD-10404,20230204,P004,CH01,,1,35.0,0,35.0,12.13,22.87
ORD-10405,20230204,P006,CH02,,2,22.0,0,44.0,16.96,27.04
ORD-10406,20230204,P012,CH01,,2,31.0,0,62.0,20.83,41.17
ORD-10407,20230204,P011,CH03,,3,29.0,10.0,78.3,27.49,50.81
ORD-10408,20230204,P002,CH04,,3,34.0,0,102.0,34.89,67.11
ORD-10409,20230205,P003,CH03,,1,65.0,20.0,52.0,18.58,33.42
ORD-10410,20230205,P012,CH04,,1,31.0,5.0,29.45,11.38,18.07
ORD-10411,20230205,P004,CH05,,2,35.0,5.0,66.5,26.52,39.98
ORD-10412,20230205,P009,CH03,,2,120.0,0,240.0,90.34,149.66
ORD-10413,20230205,P001,CH06,,3,29.0,0,87.0,32.51,54.49
ORD-10414,20230205,P003,CH02,,1,65.0,0,65.0,22.14,42.86
ORD-10415,20230205,P010,CH03,,3,55.0,0,165.0,53.72,111.28
ORD-10416,20230205,P003,CH03,,1,65.0,0,65.0,23.81,41.19
ORD-10417,20230205,P013,CH02,,1,25.0,0,25.0,8.01,16.99
ORD-10418,20230205,P004,CH04,,1,35.0,0,35.0,11.42,23.58
ORD-10419,20230205,P001,CH07,,1,29.0,15.0,24.65,7.97,16.68
ORD-10420,20230205,P007,CH01,,1,38.0,5.0,36.1,14.18,21.92
ORD-10421,20230206,P015,CH02,,3,75.0,15.0,191.25,68.38,122.87
ORD-10422,20230206,P011,CH08,,3,29.0,0,87.0,35.32,51.68
ORD-10423,20230206,P002,CH01,,1,34.0,5.0,32.3,12.69,19.61
ORD-10424,20230206,P004,CH06,,2,35.0,20.0,56.0,20.51,35.49
ORD-10425,20230206,P012,CH04,,1,31.0,10.0,27.9,9.62,18.28
ORD-10426,20230206,P006,CH01,,1,22.0,15.0,18.7,7.42,11.28
ORD-10427,20230206,P001,CH06,,1,29.0,10.0,26.1,10.66,15.44
ORD-10428,20230206,P001,CH01,,1,29.0,5.0,27.55,10.05,17.5
ORD-10429,20230206,P011,CH05,,1,29.0,10.0,26.1,9.4,16.7
ORD-10430,20230206,P004,CH04,,2,35.0,10.0,63.0,21.04,41.96
ORD-10431,20230206,P005,CH01,,3,26.0,5.0,74.1,27.99,46.11
ORD-10432,20230206,P013,CH04,,1,25.0,0,25.0,8.36,16.64
ORD-10433,20230206,P011,CH04,,1,29.0,0,29.0,10.89,18.11
ORD-10434,20230206,P010,CH06,,3,55.0,5.0,156.75,56.86,99.89
ORD-10435,20230206,P008,CH01,,1,28.0,5.0,26.6,9.53,17.07
ORD-10436,20230206,P009,CH02,,1,120.0,0,120.0,42.92,77.08
ORD-10437,20230206,P013,CH04,,1,25.0,0,25.0,10.14,14.86
ORD-10438,20230207,P003,CH06,,3,65.0,5.0,185.25,77.21,108.04
ORD-10439,20230207,P009,CH04,,1,120.0,0,120.0,42.36,77.64
ORD-10440,20230207,P002,CH07,,3,34.0,0,102.0,40.03,61.97
ORD-10441,20230207,P004,CH01,,1,35.0,5.0,33.25,10.77,22.48
ORD-10442,20230207,P002,CH01,,2,34.0,10.0,61.2,23.0,38.2
ORD-10443,20230207,P008,CH01,,3,28.0,0,84.0,34.52,49.48
ORD-10444,20230207,P004,CH07,,4,35.0,0,140.0,58.79,81.21
ORD-10445,20230207,P008,CH07,,2,28.0,10.0,50.4,18.13,32.27
ORD-10446,20230207,P004,CH04,,2,35.0,0,70.0,26.14,43.86
ORD-10447,20230207,P006,CH02,,1,22.0,15.0,18.7,6.86,11.84
ORD-10448,20230207,P013,CH08,,1,25.0,10.0,22.5,9.26,13.24
ORD-10449,20230207,P006,CH02,,1,22.0,15.0,18.7,7.37,11.33
ORD-10450,20230208,P010,CH04,,1,55.0,0,55.0,19.41,35.59
ORD-10451,20230208,P007,CH04,,1,38.0,5.0,36.1,14.96,21.14
ORD-10452,20230208,P006,CH02,,2,22.0,20.0,35.2,13.52,21.68
ORD-10453,20230208,P008,CH03,,2,28.0,0,56.0,18.7,37.3
ORD-10454,20230208,P009,CH03,,3,120.0,5.0,342.0,131.39,210.61
ORD-10455,20230208,P001,CH04,,3,29.0,0,87.0,34.96,52.04
ORD-10456,20230208,P001,CH05,,1,29.0,10.0,26.1,8.96,17.14
ORD-10457,20230208,P012,CH01,,1,31.0,0,31.0,10.11,20.89
ORD-10458,20230208,P011,CH04,,2,29.0,0,58.0,21.39,36.61
ORD-10459,20230208,P001,CH04,,1,29.0,0,29.0,11.37,17.63
ORD-10460,20230208,P009,CH08,,1,120.0,10.0,108.0,41.84,66.16
ORD-10461,20230208,P013,CH07,,1,25.0,15.0,21.25,7.91,13.34
ORD-10462,20230208,P004,CH01,,1,35.0,10.0,31.5,10.92,20.58
ORD-10463,20230208,P007,CH01,,4,38.0,0,152.0,52.34,99.66
ORD-10464,20230208,P012,CH01,,2,31.0,10.0,55.8,21.5,34.3
ORD-10465,20230208,P014,CH04,,1,18.0,0,18.0,6.44,11.56
ORD-10466,20230208,P008,CH01,,1,28.0,0,28.0,10.36,17.64
ORD-10467,20230208,P007,CH04,,1,38.0,20.0,30.4,12.69,17.71
ORD-10468,20230209,P015,CH04,,1,75.0,0,75.0,30.51,44.49
ORD-10469,20230209,P015,CH04,,1,75.0,15.0,63.75,24.76,38.99
ORD-10470,20230209,P005,CH07,,2,26.0,0,52.0,21.47,30.53
ORD-10471,20230209,P006,CH01,,1,22.0,0,22.0,8.85,13.15
ORD-10472,20230209,P014,CH02,,1,18.0,0,18.0,6.19,11.81
ORD-10473,20230209,P014,CH06,,2,18.0,5.0,34.2,12.26,21.94
ORD-10474,20230209,P012,CH01,,4,31.0,10.0,111.6,41.3,70.3
ORD-10475,20230209,P006,CH01,,1,22.0,10.0,19.8,7.01,12.79
ORD-10476,20230209,P013,CH04,,2,25.0,20.0,40.0,14.11,25.89
ORD-10477,20230209,P011,CH02,,4,29.0,0,116.0,41.25,74.75
ORD-10478,20230209,P007,CH03,,2,38.0,5.0,72.2,23.72,48.48
ORD-10479,20230209,P010,CH02,,1,55.0,0,55.0,19.07,35.93
ORD-10480,20230209,P007,CH05,,2,38.0,10.0,68.4,24.05,44.35
ORD-10481,20230210,P005,CH03,,2,26.0,0,52.0,17.09,34.91
ORD-10482,20230210,P007,CH03,,2,38.0,0,76.0,24.52,51.48
ORD-10483,20230210,P006,CH04,,2,22.0,10.0,39.6,16.09,23.51
ORD-10484,20230210,P001,CH02,,1,29.0,0,29.0,11.89,17.11
ORD-10485,20230210,P015,CH08,,1,75.0,5.0,71.25,27.68,43.57
ORD-10486,20230210,P003,CH01,,1,65.0,0,65.0,21.21,43.79
ORD-10487,20230210,P007,CH02,,1,38.0,10.0,34.2,12.18,22.02
ORD-10488,20230210,P004,CH05,,1,35.0,5.0,33.25,12.16,21.09
ORD-10489,20230210,P003,CH02,,3,65.0,0,195.0,74.49,120.51
ORD-10490,20230210,P013,CH06,,1,25.0,0,25.0,10.06,14.94
ORD-10491,20230210,P011,CH08,,1,29.0,0,29.0,12.03,16.97
ORD-10492,20230210,P004,CH03,,1,35.0,0,35.0,12.32,22.68
ORD-10493,20230210,P012,CH04,,1,31.0,5.0,29.45,10.14,19.31
ORD-10494,20230211,P007,CH02,,2,38.0,0,76.0,31.4,44.6
ORD-10495,20230211,P004,CH04,,1,35.0,5.0,33.25,12.47,20.78
ORD-10496,20230211,P012,CH03,,2,31.0,0,62.0,21.65,40.35
ORD-10497,20230211,P012,CH01,,3,31.0,10.0,83.7,32.42,51.28
ORD-10498,20230211,P003,CH04,,1,65.0,5.0,61.75,24.18,37.57
ORD-10499,20230211,P013,CH02,,1,25.0,5.0,23.75,8.98,14.77
ORD-10500,20230211,P009,CH03,,3,120.0,5.0,342.0,128.03,213.97
ORD-10501,20230211,P013,CH08,,2,25.0,10.0,45.0,17.07,27.93
ORD-10502,20230211,P015,CH01,,2,75.0,5.0,142.5,50.66,91.84
ORD-10503,20230211,P011,CH04,,2,29.0,5.0,55.1,21.2,33.9
ORD-10504,20230211,P013,CH02,,2,25.0,0,50.0,16.49,33.51
ORD-10505,20230211,P004,CH03,,1,35.0,5.0,33.25,12.55,20.7
ORD-10506,20230211,P008,CH02,,1,28.0,5.0,26.6,10.35,16.25
ORD-10507,20230212,P008,CH01,,1,28.0,20.0,22.4,7.43,14.97
ORD-10508,20230212,P012,CH01,,1,31.0,0,31.0,10.56,20.44
ORD-10509,20230212,P008,CH02,,1,28.0,10.0,25.2,9.2,16.0
ORD-10510,20230212,P002,CH02,,2,34.0,0,68.0,27.53,40.47
ORD-10511,20230212,P011,CH01,,2,29.0,15.0,49.3,19.43,29.87
ORD-10512,20230212,P009,CH01,,1,120.0,5.0,114.0,47.41,66.59
ORD-10513,20230212,P004,CH05,,2,35.0,0,70.0,27.0,43.0
ORD-10514,20230212,P007,CH01,,2,38.0,0,76.0,28.82,47.18
ORD-10515,20230212,P007,CH01,,1,38.0,0,38.0,14.83,23.17
ORD-10516,20230212,P013,CH01,,1,25.0,15.0,21.25,7.2,14.05
ORD-10517,20230212,P006,CH01,,1,22.0,5.0,20.9,7.71,13.19
ORD-10518,20230212,P011,CH02,,1,29.0,0,29.0,9.61,19.39
ORD-10519,20230212,P006,CH06,,2,22.0,10.0,39.6,15.47,24.13
ORD-10520,20230212,P005,CH07,,2,26.0,5.0,49.4,17.36,32.04
ORD-10521,20230212,P004,CH02,,1,35.0,5.0,33.25,12.34,20.91
ORD-10522,20230212,P007,CH04,,2,38.0,0,76.0,28.02,47.98
ORD-10523,20230212,P009,CH04,,2,120.0,20.0,192.0,72.09,119.91
ORD-10524,20230212,P008,CH02,,1,28.0,10.0,25.2,9.62,15.58
ORD-10525,20230212,P014,CH02,,1,18.0,0,18.0,7.23,10.77
ORD-10526,20230212,P009,CH03,,1,120.0,5.0,114.0,41.22,72.78
ORD-10527,20230212,P014,CH03,,1,18.0,5.0,17.1,6.83,10.27
ORD-10528,20230213,P004,CH02,,1,35.0,5.0,33.25,11.2,22.05
ORD-10529,20230213,P008,CH04,,2,28.0,0,56.0,20.78,35.22
ORD-10530,20230213,P010,CH01,,2,55.0,10.0,99.0,35.31,63.69
ORD-10531,20230213,P014,CH05,,2,18.0,0,36.0,12.31,23.69
ORD-10532,20230213,P007,CH01,,3,38.0,10.0,102.6,35.89,66.71
ORD-10533,20230213,P001,CH03,,1,29.0,10.0,26.1,9.5,16.6
ORD-10534,20230213,P002,CH05,,1,34.0,10.0,30.6,11.59,19.01
ORD-10535,20230213,P006,CH06,,2,22.0,0,44.0,16.79,27.21
ORD-10536,20230213,P013,CH01,,1,25.0,0,25.0,8.88,16.12
ORD-10537,20230213,P005,CH04,,1,26.0,20.0,20.8,7.26,13.54
ORD-10538,20230213,P010,CH02,,3,55.0,20.0,132.0,51.21,80.79
ORD-10539,20230213,P002,CH01,,2,34.0,0,68.0,22.16,45.84
ORD-10540,20230213,P005,CH06,,1,26.0,15.0,22.1,7.62,14.48
ORD-10541,20230213,P012,CH02,,1,31.0,10.0,27.9,10.02,17.88
ORD-10542,20230213,P003,CH04,,1,65.0,0,65.0,23.74,41.26
ORD-10543,20230213,P011,CH05,,2,29.0,0,58.0,22.91,35.09
ORD-10544,20230213,P012,CH07,,1,31.0,20.0,24.8,8.75,16.05
ORD-10545,20230213,P001,CH06,,3,29.0,0,87.0,36.3,50.7
ORD-10546,20230213,P011,CH04,,1,29.0,0,29.0,10.83,18.17
ORD-10547,20230213,P004,CH08,,2,35.0,0,70.0,24.66,45.34
ORD-10548,20230213,P005,CH02,,2,26.0,5.0,49.4,18.21,31.19
ORD-10549,20230213,P006,CH07,,2,22.0,0,44.0,16.84,27.16
ORD-10550,20230213,P014,CH03,,1,18.0,15.0,15.3,5.57,9.73
ORD-10551,20230213,P001,CH08,,1,29.0,20.0,23.2,9.53,13.67
ORD-10552,20230214,P014,CH07,,1,18.0,5.0,17.1,5.9,11.2
ORD-10553,20230214,P006,CH04,,2,22.0,0,44.0,16.83,27.17
ORD-10554,20230214,P012,CH04,,1,31.0,5.0,29.45,11.5,17.95
ORD-10555,20230214,P001,CH01,,1,29.0,5.0,27.55,10.25,17.3
ORD-10556,20230214,P008,CH01,,2,28.0,10.0,50.4,21.11,29.29
ORD-10557,20230214,P007,CH04,,1,38.0,0,38.0,12.5,25.5
ORD-10558,20230214,P013,CH01,,1,25.0,15.0,21.25,7.09,14.16
ORD-10559,20230214,P013,CH06,,3,25.0,5.0,71.25,27.62,43.63
ORD-10560,20230214,P002,CH04,,1,34.0,5.0,32.3,11.76,20.54
ORD-10561,20230214,P012,CH01,,2,31.0,15.0,52.7,20.11,32.59
ORD-10562,20230214,P008,CH06,,1,28.0,0,28.0,11.07,16.93
ORD-10563,20230214,P010,CH05,,1,55.0,0,55.0,21.95,33.05
ORD-10564,20230214,P004,CH02,,1,35.0,5.0,33.25,12.64,20.61
ORD-10565,20230214,P010,CH02,,3,55.0,0,165.0,66.78,98.22
ORD-10566,20230214,P015,CH02,,1,75.0,5.0,71.25,28.13,43.12
ORD-10567,20230215,P005,CH04,,2,26.0,10.0,46.8,16.1,30.7
ORD-10568,20230215,P007,CH01,,1,38.0,5.0,36.1,13.46,22.64
ORD-10569,20230215,P001,CH08,,3,29.0,0,87.0,35.33,51.67
ORD-10570,20230215,P010,CH03,,1,55.0,0,55.0,20.19,34.81
ORD-10571,20230215,P013,CH01,,2,25.0,0,50.0,17.08,32.92
ORD-10572,20230215,P015,CH01,,2,75.0,5.0,142.5,54.56,87.94
ORD-10573,20230215,P009,CH05,,1,120.0,0,120.0,46.09,73.91
ORD-10574,20230215,P009,CH04,,1,120.0,0,120.0,44.54,75.46
ORD-10575,20230215,P004,CH08,,1,35.0,0,35.0,13.25,21.75
ORD-10576,20230215,P013,CH06,,2,25.0,0,50.0,19.49,30.51
ORD-10577,20230215,P012,CH08,,1,31.0,0,31.0,12.79,18.21
ORD-10578,20230216,P001,CH02,,2,29.0,10.0,52.2,17.33,34.87
ORD-10579,20230216,P012,CH01,,1,31.0,0,31.0,10.99,20.01
ORD-10580,20230216,P009,CH05,,2,120.0,0,240.0,79.85,160.15
ORD-10581,20230216,P013,CH06,,2,25.0,0,50.0,20.5,29.5
ORD-10582,20230216,P006,CH06,,1,22.0,0,22.0,8.61,13.39
ORD-10583,20230216,P010,CH04,,1,55.0,5.0,52.25,17.01,35.24
ORD-10584,20230216,P014,CH04,,1,18.0,0,18.0,5.95,12.05
ORD-10585,20230216,P010,CH04,,1,55.0,10.0,49.5,15.85,33.65
ORD-10586,20230216,P014,CH06,,1,18.0,0,18.0,6.45,11.55
ORD-10587,20230216,P003,CH01,,4,65.0,0,260.0,104.08,155.92
ORD-10588,20230216,P012,CH05,,1,31.0,0,31.0,11.21,19.79
ORD-10589,20230216,P012,CH02,,2,31.0,5.0,58.9,19.55,39.35
ORD-10590,20230216,P011,CH07,,1,29.0,10.0,26.1,10.91,15.19
ORD-10591,20230216,P007,CH01,,1,38.0,0,38.0,15.37,22.63
ORD-10592,20230216,P006,CH01,,1,22.0,0,22.0,7.68,14.32
ORD-10593,20230216,P013,CH02,,2,25.0,0,50.0,18.96,31.04
ORD-10594,20230216,P008,CH08,,2,28.0,10.0,50.4,18.88,31.52
ORD-10595,20230217,P013,CH01,,1,25.0,0,25.0,8.58,16.42
ORD-10596,20230217,P006,CH04,,2,22.0,0,44.0,15.55,28.45
ORD-10597,20230217,P013,CH04,,3,25.0,10.0,67.5,22.3,45.2
ORD-10598,20230217,P009,CH08,,1,120.0,20.0,96.0,40.06,55.94
ORD-10599,20230217,P003,CH05,,1,65.0,15.0,55.25,22.64,32.61
ORD-10600,20230217,P009,CH03,,3,120.0,0,360.0,142.12,217.88
ORD-10601,20230217,P010,CH01,,1,55.0,10.0,49.5,16.21,33.29
ORD-10602,20230217,P010,CH01,,2,55.0,0,110.0,38.41,71.59
ORD-10603,20230217,P014,CH02,,2,18.0,10.0,32.4,12.75,19.65
ORD-10604,20230217,P006,CH03,,1,22.0,15.0,18.7,6.24,12.46
ORD-10605,20230217,P013,CH04,,1,25.0,0,25.0,9.17,15.83
ORD-10606,20230217,P007,CH01,,1,38.0,10.0,34.2,12.49,21.71
ORD-10607,20230217,P008,CH02,,1,28.0,0,28.0,10.88,17.12
ORD-10608,20230217,P014,CH05,,2,18.0,0,36.0,14.6,21.4
ORD-10609,20230217,P003,CH01,,1,65.0,0,65.0,24.14,40.86
ORD-10610,20230217,P011,CH02,,2,29.0,0,58.0,24.08,33.92
ORD-10611,20230218,P009,CH01,,1,120.0,10.0,108.0,36.07,71.93
ORD-10612,20230218,P001,CH01,,2,29.0,0,58.0,19.71,38.29
ORD-10613,20230218,P007,CH02,,2,38.0,5.0,72.2,27.31,44.89
ORD-10614,20230218,P005,CH07,,1,26.0,20.0,20.8,7.07,13.73
ORD-10615,20230218,P011,CH03,,1,29.0,15.0,24.65,9.93,14.72
ORD-10616,20230218,P006,CH01,,3,22.0,0,66.0,27.22,38.78
ORD-10617,20230218,P007,CH06,,1,38.0,0,38.0,14.76,23.24
ORD-10618,20230218,P003,CH02,,3,65.0,0,195.0,71.1,123.9
ORD-10619,20230218,P003,CH01,,2,65.0,0,130.0,45.44,84.56
ORD-10620,20230218,P007,CH07,,1,38.0,0,38.0,13.62,24.38
ORD-10621,20230218,P007,CH01,,3,38.0,5.0,108.3,41.49,66.81
ORD-10622,20230218,P013,CH04,,1,25.0,0,25.0,9.78,15.22
ORD-10623,20230218,P008,CH04,,1,28.0,15.0,23.8,8.81,14.99
ORD-10624,20230218,P007,CH02,,1,38.0,5.0,36.1,11.66,24.44
ORD-10625,20230218,P013,CH05,,1,25.0,20.0,20.0,7.46,12.54
ORD-10626,20230218,P013,CH04,,1,25.0,0,25.0,8.62,16.38
ORD-10627,20230219,P004,CH02,,2,35.0,15.0,59.5,19.37,40.13
ORD-10628,20230219,P004,CH04,,4,35.0,0,140.0,57.89,82.11
ORD-10629,20230219,P014,CH01,,1,18.0,0,18.0,7.09,10.91
ORD-10630,20230219,P006,CH07,,1,22.0,10.0,19.8,8.21,11.59
ORD-10631,20230219,P010,CH01,,3,55.0,10.0,148.5,59.55,88.95
ORD-10632,20230219,P008,CH04,,1,28.0,0,28.0,9.12,18.88
ORD-10633,20230219,P010,CH01,,1,55.0,0,55.0,22.65,32.35
ORD-10634,20230219,P004,CH06,,1,35.0,0,35.0,14.01,20.99
ORD-10635,20230219,P014,CH02,,1,18.0,5.0,17.1,7.04,10.06
ORD-10636,20230220,P014,CH02,,1,18.0,10.0,16.2,6.26,9.94
ORD-10637,20230220,P010,CH01,,1,55.0,0,55.0,18.47,36.53
ORD-10638,20230220,P007,CH05,,4,38.0,5.0,144.4,48.72,95.68
ORD-10639,20230220,P009,CH04,,3,120.0,10.0,324.0,110.91,213.09
ORD-10640,20230220,P010,CH06,,1,55.0,10.0,49.5,17.3,32.2
ORD-10641,20230220,P003,CH05,,3,65.0,15.0,165.75,59.53,106.22
ORD-10642,20230220,P013,CH08,,1,25.0,5.0,23.75,9.79,13.96
ORD-10643,20230220,P010,CH01,,2,55.0,15.0,93.5,31.24,62.26
ORD-10644,20230220,P012,CH01,,1,31.0,0,31.0,11.89,19.11
ORD-10645,20230220,P002,CH06,,2,34.0,10.0,61.2,21.64,39.56
ORD-10646,20230220,P001,CH02,,1,29.0,0,29.0,10.02,18.98
ORD-10647,20230220,P002,CH05,,1,34.0,0,34.0,12.31,21.69
ORD-10648,20230220,P003,CH07,,1,65.0,0,65.0,24.35,40.65
ORD-10649,20230220,P002,CH06,,2,34.0,5.0,64.6,25.57,39.03
ORD-10650,20230221,P004,CH01,,1,35.0,10.0,31.5,11.01,20.49
ORD-10651,20230221,P006,CH02,,1,22.0,0,22.0,8.99,13.01
ORD-10652,20230221,P003,CH05,,1,65.0,15.0,55.25,18.19,37.06
ORD-10653,20230221,P010,CH08,,3,55.0,10.0,148.5,53.93,94.57
ORD-10654,20230221,P011,CH01,,3,29.0,0,87.0,28.72,58.28
ORD-10655,20230221,P004,CH08,,1,35.0,5.0,33.25,13.72,19.53
ORD-10656,20230222,P005,CH01,,1,26.0,5.0,24.7,9.98,14.72
ORD-10657,20230222,P003,CH01,,1,65.0,0,65.0,26.16,38.84
ORD-10658,20230222,P011,CH04,,1,29.0,0,29.0,9.78,19.22
ORD-10659,20230222,P005,CH08,,1,26.0,0,26.0,10.36,15.64
ORD-10660,20230222,P008,CH03,,2,28.0,0,56.0,20.97,35.03
ORD-10661,20230222,P003,CH02,,1,65.0,0,65.0,21.09,43.91
ORD-10662,20230222,P008,CH03,,1,28.0,0,28.0,9.13,18.87
ORD-10663,20230222,P013,CH04,,1,25.0,5.0,23.75,9.52,14.23
ORD-10664,20230223,P007,CH08,,2,38.0,5.0,72.2,29.17,43.03
ORD-10665,20230223,P014,CH04,,4,18.0,5.0,68.4,28.29,40.11
ORD-10666,20230223,P010,CH07,,1,55.0,0,55.0,22.57,32.43
ORD-10667,20230223,P012,CH01,,2,31.0,5.0,58.9,22.21,36.69
ORD-10668,20230223,P010,CH01,,3,55.0,0,165.0,68.46,96.54
ORD-10669,20230223,P003,CH08,,2,65.0,0,130.0,47.1,82.9
ORD-10670,20230223,P011,CH03,,4,29.0,5.0,110.2,44.46,65.74
ORD-10671,20230223,P005,CH02,,2,26.0,10.0,46.8,15.38,31.42
ORD-10672,20230223,P009,CH02,,1,120.0,0,120.0,43.9,76.1
ORD-10673,20230223,P014,CH01,,2,18.0,5.0,34.2,13.62,20.58
ORD-10674,20230223,P002,CH03,,1,34.0,5.0,32.3,12.79,19.51
ORD-10675,20230223,P002,CH07,,2,34.0,0,68.0,23.71,44.29
ORD-10676,20230224,P007,CH02,,2,38.0,5.0,72.2,26.52,45.68
ORD-10677,20230224,P003,CH02,,1,65.0,5.0,61.75,24.04,37.71
ORD-10678,20230224,P001,CH02,,3,29.0,5.0,82.65,26.86,55.79
ORD-10679,20230224,P008,CH07,,3,28.0,0,84.0,33.75,50.25
ORD-10680,20230224,P005,CH02,,3,26.0,15.0,66.3,25.76,40.54
ORD-10681,20230224,P014,CH01,,1,18.0,10.0,16.2,6.44,9.76
ORD-10682,20230224,P006,CH02,,1,22.0,5.0,20.9,7.08,13.82
ORD-10683,20230224,P004,CH07,,1,35.0,0,35.0,13.01,21.99
ORD-10684,20230224,P006,CH06,,1,22.0,0,22.0,7.72,14.28
ORD-10685,20230224,P009,CH03,,2,120.0,5.0,228.0,85.93,142.07
ORD-10686,20230225,P003,CH01,,3,65.0,10.0,175.5,60.54,114.96
ORD-10687,20230225,P008,CH01,,1,28.0,0,28.0,9.99,18.01
ORD-10688,20230225,P008,CH03,,2,28.0,0,56.0,18.09,37.91
ORD-10689,20230225,P006,CH03,,1,22.0,20.0,17.6,6.47,11.13
ORD-10690,20230225,P009,CH02,,1,120.0,15.0,102.0,40.28,61.72
ORD-10691,20230225,P012,CH01,,1,31.0,0,31.0,12.57,18.43
ORD-10692,20230225,P013,CH08,,3,25.0,5.0,71.25,27.63,43.62
